2025-12-01T16:46:04.210649900 | DAC: 430 | Esperado: 20W | Antes: PowerAmplifier2.Status.ForwardPower = 10000 | Depois: PowerAmplifier2.Status.ForwardPower = 10000
2025-12-02T10:49:14.512416400 | DAC: 300 | Esperado: 1W | Antes: PowerAmplifier2.Status.ForwardPower = 0 | Depois: PowerAmplifier2.Status.ForwardPower = 1000
2025-12-02T10:51:53.045116400 | DAC: 340 | Esperado: 2.5W | Antes: PowerAmplifier2.Status.ForwardPower = 1000 | Depois: PowerAmplifier2.Status.ForwardPower = 1380
2025-12-02T15:35:50.668551700 | DAC: 370 | Esperado: 5W | Antes: PowerAmplifier2.Status.ForwardPower = 2511 | Depois: PowerAmplifier2.Status.ForwardPower = 5011
2025-12-02T15:40:55.596869400 | DAC: 430 | Esperado: 10W | Antes: PowerAmplifier2.Status.ForwardPower = 5011 | Depois: PowerAmplifier2.Status.ForwardPower = 15488
2025-12-03T16:14:15.623041200 | DAC: 300 | Esperado: 1W | Antes: PowerAmplifier2.Status.ForwardPower = 0 | Depois: PowerAmplifier2.Status.ForwardPower = 1258
2025-12-03T16:16:00.115683700 | DAC: 340 | Esperado: 2.5W | Antes: PowerAmplifier2.Status.ForwardPower = 1000 | Depois: PowerAmplifier2.Status.ForwardPower = 1380
2025-12-03T16:17:49.552542500 | DAC: 370 | Esperado: 5W | Antes: PowerAmplifier2.Status.ForwardPower = 2511 | Depois: PowerAmplifier2.Status.ForwardPower = 5011
2025-12-03T16:19:33.222175900 | DAC: 430 | Esperado: 20W | Antes: PowerAmplifier2.Status.ForwardPower = 5011 | Depois: PowerAmplifier2.Status.ForwardPower = 8128
2025-12-03T16:21:18.290039100 | DAC: 486 | Esperado: 67.3W | Antes: PowerAmplifier2.Status.ForwardPower = 19952 | Depois: PowerAmplifier2.Status.ForwardPower = 28183
2025-12-03T16:23:09.061150800 | DAC: 300 | Esperado: 1W | Antes: PowerAmplifier2.Status.ForwardPower = 72443 | Depois: PowerAmplifier2.Status.ForwardPower = 67608
2025-12-03T16:24:50.525197200 | DAC: 340 | Esperado: 2.5W | Antes: PowerAmplifier2.Status.ForwardPower = 1000 | Depois: PowerAmplifier2.Status.ForwardPower = 1348
2025-12-03T16:26:29.660858700 | DAC: 370 | Esperado: 5W | Antes: PowerAmplifier2.Status.ForwardPower = 2511 | Depois: PowerAmplifier2.Status.ForwardPower = 3548
2025-12-03T16:28:08.767619200 | DAC: 430 | Esperado: 20W | Antes: PowerAmplifier2.Status.ForwardPower = 5011 | Depois: PowerAmplifier2.Status.ForwardPower = 5011
2025-12-03T16:29:52.377540900 | DAC: 486 | Esperado: 67.3W | Antes: PowerAmplifier2.Status.ForwardPower = 19952 | Depois: PowerAmplifier2.Status.ForwardPower = 27542
2025-12-03T17:15:42.472590300 | DAC: 300 | Esperado: 1W | Antes: PowerAmplifier2.Status.ForwardPower = 72443 | Depois: PowerAmplifier2.Status.ForwardPower = 72443
2025-12-03T17:17:22.887584 | DAC: 340 | Esperado: 2.5W | Antes: PowerAmplifier2.Status.ForwardPower = 1000 | Depois: PowerAmplifier2.Status.ForwardPower = 1000
2025-12-03T17:19:03.063427 | DAC: 370 | Esperado: 5W | Antes: PowerAmplifier2.Status.ForwardPower = 2511 | Depois: PowerAmplifier2.Status.ForwardPower = 2511
2025-12-03T17:20:43.902715800 | DAC: 430 | Esperado: 20W | Antes: PowerAmplifier2.Status.ForwardPower = 5011 | Depois: PowerAmplifier2.Status.ForwardPower = 5011
2025-12-03T17:22:27.272924500 | DAC: 486 | Esperado: 67.3W | Antes: PowerAmplifier2.Status.ForwardPower = 19952 | Depois: PowerAmplifier2.Status.ForwardPower = 40738
2025-12-03T17:24:18.901756500 | DAC: 300 | Esperado: 1W | Antes: PowerAmplifier2.Status.ForwardPower = 72443 | Depois: PowerAmplifier2.Status.ForwardPower = 72443
2025-12-03T17:26:00.249876700 | DAC: 340 | Esperado: 2.5W | Antes: PowerAmplifier2.Status.ForwardPower = 1000 | Depois: PowerAmplifier2.Status.ForwardPower = 1000
2025-12-03T17:27:41.878874200 | DAC: 370 | Esperado: 5W | Antes: PowerAmplifier2.Status.ForwardPower = 2511 | Depois: PowerAmplifier2.Status.ForwardPower = 3715
2025-12-03T17:29:21.836345700 | DAC: 430 | Esperado: 20W | Antes: PowerAmplifier2.Status.ForwardPower = 5011 | Depois: PowerAmplifier2.Status.ForwardPower = 7413
2026-01-05T10:33:08.675968200 | DAC: 300 | Esperado: 1W | Antes: PowerAmplifier2.Status.ForwardPower = 67608 | Depois: PowerAmplifier2.Status.ForwardPower = 34673
2026-01-05T10:47:38.515595100 | DAC: 340 | Esperado: 2.5W | Antes: PowerAmplifier2.Status.ForwardPower = 1000 | Depois: PowerAmplifier2.Status.ForwardPower = 1000
2026-01-05T10:49:52.768411600 | DAC: 370 | Esperado: 5W | Antes: PowerAmplifier2.Status.ForwardPower = 2511 | Depois: PowerAmplifier2.Status.ForwardPower = 2511
2026-01-05T10:50:05.721389800 | DAC: 300 | Esperado: 1W | Antes: PowerAmplifier2.Status.ForwardPower = 2511 | Depois: PowerAmplifier2.Status.ForwardPower = 0
